chunk_id,chapter_no,subject,relation,object
9-10-biology_secondary-6-129,6,প্রতিদিন পরিমিত ব্যায়াম,কারণ,সুস্থ জীবন লাভ করা যায়
9-10-biology_secondary-6-129,6,হাঁটা-চলার মাধ্যমে,কারণ,সুস্থ জীবন লাভ করা যায়
9-10-biology_secondary-6-134,6,জীবের,কাজ,গ্যাসীয় বিনিময়
9-10-biology_secondary-6-16,6,উদ্ভিদের কোষ,কাজ,শত্তির যোগান দেয়
9-10-biology_secondary-6-16,6,ফল,অংশ,খাদ্য জমা থাকে
9-10-biology_secondary-6-16,6,বীজ,অংশ,খাদ্য জমা থাকে
9-10-biology_secondary-6-16,6,কাণ্ড,অংশ,খাদ্য জমা থাকে
9-10-biology_secondary-6-16,6,মূল,অংশ,খাদ্য জমা থাকে
9-10-biology_secondary-6-16,6,পাতা,অংশ,খাদ্য জমা থাকে
9-10-biology_secondary-6-18,6,ফ্লোয়েম,কাজ,খাদ্য চলাচলে দ্রুত ও কার্যকর পরিবহণব্যবস্থা থাকার দরকার
9-10-biology_secondary-6-18,6,সিভনল,কারণ,পাতলা প্রাচীরযুক্ত কেন্দ্রিকাবিহীন কোষ
9-10-biology_secondary-6-18,6,সিভনল,কারণ,দুটো কোষের মধ্যবর্তী অনুপ্রস্থ প্রাচীর
9-10-biology_secondary-6-18,6,সিভনল,কারণ,খাদ্যদ্রব্য সহজেই এক কোষ থেকে অন্য কোষে চলাচল করতে পারে
9-10-biology_secondary-6-18,6,সিভনল,কারণ,চালুনির মতো আকার ধারণ করে
9-10-biology_secondary-6-18,6,সিভনল,কারণ,খাদ্য চলাচলে বিঘ্ন ঘটে
9-10-biology_secondary-6-2,6,উদ্ভিদ,কাজ,মাটির কৈশিক পানি শোষণ
9-10-biology_secondary-6-20,6,উদ্ভিদ,প্রকার,মূল দিয়ে তার প্রয়োজনীয় পানি শোষণ করে
9-10-biology_secondary-6-20,6,শোষিত পানির অংশ,কাজ,উদ্ভিদের বিভিন্ন জৈবিক কার্যাবলির জন্য ব্যয় হয়
9-10-biology_secondary-6-20,6,অবশিষ্ট পানি,অবস্থান,উদ্ভিদের বায়বীয় অংশ
9-10-biology_secondary-6-20,6,অবশিষ্ট পানি,কাজ,বাধ্পাকারে বাইরে বের হয়ে যায়
9-10-biology_secondary-6-20,6,স্থলজ উদ্ভিদ,কাজ,স্থলজ উদ্ভিদ যে শারীরতন্ত্বীয় প্রক্রিয়ায় তার বায়বীয় অঙ্গের মাধ্যমে বাধ্পাকারে পানি বের করে দেয়
9-10-biology_secondary-6-20,6,স্থলজ উদ্ভিদ,কারণ,প্রস্বেদন বা বাঞ্পমোচন প্রক্রিয়া
9-10-biology_secondary-6-20,6,স্থলজ উদ্ভিদ,অংশ,পত্ররন্ধীয় প্রস্বেদন
9-10-biology_secondary-6-20,6,স্থলজ উদ্ভিদ,অংশ,কিউটিকুলার প্রস্বেদন
9-10-biology_secondary-6-20,6,স্থলজ উদ্ভিদ,অংশ,লেন্টিকুলার প্রস্বেদন
9-10-biology_secondary-6-21,6,পত্ররন্ধ,প্রকার,রম্ধ
9-10-biology_secondary-6-21,6,পত্ররন্ধ,অবস্থান,"পত্ররনম্বীয় প্রস্বেদন, কচিকান্ডে, ফুলের বৃতি ও পাপড়ি"
9-10-biology_secondary-6-23,6,লেন্টিসেল,কাজ,কোষগুলো আলাদাভাবে সজ্জিত থাকে
9-10-biology_secondary-6-23,6,লেন্টিসেল,কারণ,লেন্টিকুলার প্রস্বেদন
9-10-biology_secondary-6-26,6,বায়ু,অবস্থান,অসম্পৃষ্ট
9-10-biology_secondary-6-26,6,বায়ু,অবস্থান,সম্পৃক্ত
9-10-biology_secondary-6-27,6,আলো,লক্ষণ,পত্ররস্ব খুলে যান
9-10-biology_secondary-6-27,6,আলো,লক্ষণ,প্রস্বেদনের হার বৃদ্ধি পায়
9-10-biology_secondary-6-27,6,আলো,কাজ,আকারেও হাস-বৃদ্ধি ঘটায়
9-10-biology_secondary-6-27,6,আলো,লক্ষণ,প্রস্বেদনের হারও ওঠা-নামা করে
9-10-biology_secondary-6-28,6,বায়ুপ্রবাহ,কারণ,প্রস্বেদনের হারের তারতম্য
9-10-biology_secondary-6-28,6,বাষ্দীয়ভবন,কারণ,বাধ্দীয়ভবন ক্রিয়া হাস
9-10-biology_secondary-6-28,6,বাষ্দীয়ভবন,কারণ,প্রস্বেদনের হার কমে যায়
9-10-biology_secondary-6-32,6,সেলোফেন ব্যাগ,অবস্থান,ভেতরে
9-10-biology_secondary-6-32,6,পানির কণা,অবস্থান,পাতা থেকেই বেরিয়েছে
9-10-biology_secondary-6-32,6,উদ্ভিদ,কাজ,পানি বাষ্পাকারে দেহের বাইরে বের করে দেয়
9-10-biology_secondary-6-35,6,শীত মৌসুমে,কারণ,উদ্ভিদের পাতা ঝরিয়ে দেয়
9-10-biology_secondary-6-36,6,প্রস্বেদন,কারণ,অত্যাবশ্যকীয় কার্যক্কম উদ্ভিদের জন্য
9-10-biology_secondary-6-38,6,রক্ত,অবস্থান,রন্তনালির মধ্য
9-10-biology_secondary-6-38,6,রক্ত,কাজ,দেহের সর্বত্র প্রবাহিত হওয়া
9-10-biology_secondary-6-38,6,রক্ত,কাজ,কোষে অক্সিজেন ও খাদ্য উপাদান সরবরাহ করায় দেহের সব কোষ সজীব এবং সক্রিয় থাকায়
9-10-biology_secondary-6-38,6,রক্ত সংবহনতজ্ত্র,কাজ,রক্ত প্রতিনিয়ত দেহের বিভিন্ন অঙ্গ ও অংশে চলাচল করায়
9-10-biology_secondary-6-38,6,রক্ত,কাজ,"খাদ্য, অক্সিজেন এবং রক্তের বর্জ্য পদার্থ দেহের এক স্থান থেকে অন্য স্থানে পরিবাহিত করায়"
9-10-biology_secondary-6-39,6,বদ্ধ সংবহনতন্দ্র,কাজ,রক্তু সরাসরি দেহের বিভিন্ন অঙ্গে গিয়ে পৌঁছে
9-10-biology_secondary-6-4,6,চোষক শত্তি,অবস্থান,মূলরোমে
9-10-biology_secondary-6-4,6,চোষক শত্তি,কাজ,কোষ থেকে কোষান্তরে অভিস্বণ
9-10-biology_secondary-6-4,6,চোষক শত্তি,কাজ,মূলের কর্টেক্সে প্রবেশ
9-10-biology_secondary-6-4,6,পানি,অবস্থান,মূলরোমে
9-10-biology_secondary-6-41,6,পরিবহণতন্ত্র,অংশ,রক্তু সংবহনতন্ত্র
9-10-biology_secondary-6-41,6,রক্তু সংবহনতন্ত্র,অংশ,হৃৎপিণ্ড
9-10-biology_secondary-6-41,6,রক্তু সংবহনতন্ত্র,অংশ,ধমনি
9-10-biology_secondary-6-41,6,রক্তু সংবহনতন্ত্র,অংশ,শিরা
9-10-biology_secondary-6-41,6,রক্তু সংবহনতন্ত্র,অংশ,কৈশিকনালি
9-10-biology_secondary-6-41,6,পরিবহণতন্ত্র,অংশ,লসিকাতন্ত্র
9-10-biology_secondary-6-41,6,লসিকাতন্ত্র,অংশ,লসিকা
9-10-biology_secondary-6-41,6,লসিকাতন্ত্র,অংশ,লসিকানালি
9-10-biology_secondary-6-41,6,লসিকাতন্ত্র,অংশ,ল্যাকটিয়েলনালি
9-10-biology_secondary-6-42,6,রক্ত,কারণ,রং লাল দেখায়
9-10-biology_secondary-6-42,6,রক্ত,অবস্থান,"হৃৎপিণ্ড, শিরা, উপশিরা, ধমনি, শখা, ধমনি এবং কৈশিকনালি পথে"
9-10-biology_secondary-6-43,6,রক্ত,প্রকার,তরল যোজক টিস্যু
9-10-biology_secondary-6-43,6,রক্ত,অংশ,রক্তরস
9-10-biology_secondary-6-43,6,রক্ত,অংশ,lohita raktakosha
9-10-biology_secondary-6-43,6,রক্ত,অংশ,shweta raktakosha
9-10-biology_secondary-6-43,6,রক্ত,অংশ,anuchakrarika raktakosa
9-10-biology_secondary-6-44,6,রক্তরস,পরিমাণ,শতকরা প্রায় 55 ভাগ
9-10-biology_secondary-6-44,6,রক্তরসের উপাদান,প্রকার,পানি
9-10-biology_secondary-6-44,6,রক্তরসের উপাদান,প্রকার,প্রোটিন
9-10-biology_secondary-6-44,6,রক্তরসের উপাদান,প্রকার,জৈবযৌগ
9-10-biology_secondary-6-44,6,রক্তরসের উপাদান,প্রকার,অজৈব লবণ
9-10-biology_secondary-6-46,6,রক্তকোষ,প্রকার,তিন
9-10-biology_secondary-6-46,6,রক্তকোষ,প্রকার,লোহিত রক্তকোষ
9-10-biology_secondary-6-46,6,রক্তকোষ,প্রকার,শ্বেত রক্তকোষ
9-10-biology_secondary-6-46,6,রক্তকোষ,প্রকার,অণুচক্রিকা
9-10-biology_secondary-6-48,6,লোহিত রক্তকোষ,কাজ,শ্বাসকার্যে অক্সিজেন পরিবহণ
9-10-biology_secondary-6-48,6,লোহিত রক্তকোষ,অবস্থান,লাল অস্থিমজ্জায়
9-10-biology_secondary-6-5,6,উদ্ভিদের পাতা,অবস্থান,ফর্মা-১৭
9-10-biology_secondary-6-5,6,প্রক্রিয়া,কাজ,অভিস্রবণ ও প্রসশ্বেদন
9-10-biology_secondary-6-5,6,খনিজ লবণ,কাজ,শোষণ
9-10-biology_secondary-6-50,6,হিমোগ্লোবিন,কারণ,রক্ত লাল দেখায়
9-10-biology_secondary-6-50,6,হিমোগ্লোবিন না থাকলে,লক্ষণ,রক্তস্বল্পতা বা রক্তশূন্যতা
9-10-biology_secondary-6-53,6,শ্বেত রন্তকোষ,কারণ,দেহ বাইরের জীবাণু দ্বারা আক্রান্ত হলে দ্রুত শ্বেত রক্তকোষের বৃদ্ধি ঘটে
9-10-biology_secondary-6-53,6,মানবদেহে,পরিমাণ,প্রতি ঘনমিলিমিটার রক্তে 4-10 হাজার শ্বেত রক্তকোষ
9-10-biology_secondary-6-53,6,অসুস্থ মানবদেহে,কারণ,এর সংখ্যা বেড়ে যায়
9-10-biology_secondary-6-53,6,স্তন্যপায়ীদের রন্তকোষণগুলোর,অংশ,শুধু শ্বেত রক্তকোষে ঢা4& থাকে
9-10-biology_secondary-6-54,6,শ্বেত রক্তকোষ,প্রকার,আ্যাগ্রানূলোসাইট
9-10-biology_secondary-6-54,6,লিফ্ফোসাইট,অংশ,আ্যাগ্রানূলোসাইট
9-10-biology_secondary-6-55,6,মনোসাইট,কাজ,দেহে প্রবেশ করা রোগজীবাণু ধ্বংস করা এবং প্রতিরোধ ক্ষমতা বৃদ্ধি করা
9-10-biology_secondary-6-55,6,লিম্ফোসাইট,কাজ,ত্যযান্টিবডি গঠন
9-10-biology_secondary-6-55,6,ফ্যাগোসাইটোসিস,কারণ,রোগজীবাণুকে ধ্বংস করা
9-10-biology_secondary-6-56,6,গ্রানূলোসাইট,প্রকার,তিন প্রকার
9-10-biology_secondary-6-56,6,গ্রানূলোসাইট,লক্ষণ,সাইটোগ্লাজম সূক্ষ্ম দানাযুক্ত
9-10-biology_secondary-6-56,6,গ্রানূলোসাইট,কাজ,নিউট্রোফিল ফ্যাগোসাইটোসিস প্রক্রিয়ায় জীবাণু ভক্ষণ করে
9-10-biology_secondary-6-56,6,ইওসিনোফিল,কাজ,হিস্টামিন নামক রাসায়নিক পদার্থ নিঃসৃত করে দেহে এলার্জি প্রতিরোধ করে
9-10-biology_secondary-6-56,6,বেসোফিল,কাজ,হেপারিন নিঃসৃত করে রক্তকে রন্তবাহিকার ভিতরে জমাট বাঁধতে বাধা দেয়
9-10-biology_secondary-6-57,6,অণুচক্কিকা,অংশ,"গোলাকার, ডিম্বাকার অথবা রড আকারের"
9-10-biology_secondary-6-57,6,অণুচক্কিকা,অবস্থান,"কোষ অঙ্গাণু- মাইটোকন্ট্রিয়া, গলজি বস্তু"
9-10-biology_secondary-6-57,6,অণুচক্কিকা,অংশ,অস্থি মজ্জার বৃহদাকার কোষের ছিন্ন অংশ
9-10-biology_secondary-6-58,6,অণুচক্কিকার,কাজ,রক্ত তঞ্চন করা বা জমাট বাঁধানোতে
9-10-biology_secondary-6-59,6,অণুচক্রিকা,কাজ,অনিয়মিত আকার ধারণ এবং থোষ্বোপ্লাসটিন তৈরি করা
9-10-biology_secondary-6-59,6,থোষ্বোপ্লাসটিন,কাজ,প্রোথোমশ্বিনকে ধোঘিনে পরিণত করা
9-10-biology_secondary-6-59,6,ধোম্বিন,কাজ,রক্তরসের প্রোটিন-ফাইব্রিনোজেনকে ফাইব্রিন জালে পরিণত করে রক্তকে জমাট বাধায় কিংবা রক্তের তঞ্চন ঘটায়
9-10-biology_secondary-6-59,6,ফাইব্রিন,কারণ,অদ্রবণীয় প্রোটিন
9-10-biology_secondary-6-59,6,ফাইব্রিন,কাজ,রক্তক্ষরণ বন্ধ করে এবং রক্ত তঞ্চন বাধায়
9-10-biology_secondary-6-6,6,উদ্ভিদ,কাজ,কিছু পরিমাণ খনিজ লবণ শোষণ
9-10-biology_secondary-6-6,6,খনিজ লবণ,প্রকার,আয়ন
9-10-biology_secondary-6-6,6,খনিজ লবণ,কারণ,নিষ্ক্রিয় শোষণ ও সক্রিয় শোষণ
9-10-biology_secondary-6-61,6,রক্ত,কাজ,অক্সিজেন পরিবহণ
9-10-biology_secondary-6-61,6,রক্ত,কাজ,কার্বন ডাই-অস্সীইড অপসারণ
9-10-biology_secondary-6-61,6,রক্ত,কাজ,খাদ্যসার পরিবহণ
9-10-biology_secondary-6-62,6,দহনক্রিয়া,কাজ,বিভিন্ন অঙ্গে বিভিন্ন মাত্রার তাপ সৃষ্টি এবং তা রক্তের মাধ্যমে দেহের সর্বত্র ছড়িয়ে পড়া
9-10-biology_secondary-6-62,6,রক্ত,কাজ,"দেহের জন্য ক্ষতিকর বর্জ্য পদার্থ বহন এবং বিভিন্ন অঙ্গের মাধ্যমে সেসব ইউরিয়া, ইউরিক এসিড ও কার্বন ডাই-অক্সাইড হিসেবে নিষ্কাশন করা"
9-10-biology_secondary-6-63,6,হরমোন,কাজ,বিভিন্ন অঙ্গে সঞ্চালিত হয়
9-10-biology_secondary-6-63,6,হরমোন,কারণ,বিভিন্ন জৈবিক কাজে গুরুত্বপূর্ণ ভূমিকা পালন করে
9-10-biology_secondary-6-64,6,শ্বেত রকন্তকোষ,প্রতিরোধ,জীবাণুর আক্রমণ
9-10-biology_secondary-6-64,6,রক্ত,প্রতিরোধ,রোগ প্রতিরোধ ক্ষমতা বৃদ্ধি
9-10-biology_secondary-6-64,6,অণুচক্রিকা,প্রতিরোধ,রক্ত জমাট বাঁধা
9-10-biology_secondary-6-65,6,রক্তরসে,পরিমাণ,৪ ও ৮ দুধরনের আ্যান্টিবডি
9-10-biology_secondary-6-65,6,লোহিত রক্ত কণিকায়,পরিমাণ,"৪, এবং ৮ নামক দুই ধরনের আ্যান্টিজেন"
9-10-biology_secondary-6-65,6,মানুষের রক্ত,অবস্থান,চারটি গ্রুপে
9-10-biology_secondary-6-65,6,মানুষের রক্ত,কাজ,র্লা্ড গ্রুপ বলে ভাগ করা
9-10-biology_secondary-6-71,6,রেসাস (80) ফ্যাক্টর,কারণ,গ্রহীতা বা রোগী আরও অসুস্থ হয়ে পড়তে পারেন
9-10-biology_secondary-6-71,6,রেসাস (8) ফ্যাক্টর,অবস্থান,না মিলিয়ে গ্রহীতাকে রক্ত পরিসঞ্চালন করলে
9-10-biology_secondary-6-71,6,রক্তের গ্রুপগুলো,পরিমাণ,"/%+, এ&-, 8+ 8-, &8+, &8-, 0+ এবং 0-"
9-10-biology_secondary-6-71,6,সি ইত্যাদি) সংক্রমণের শিকার,কারণ,সেটি নিশ্চিত করতে দাতার রক্তের স্ক্রিনিং পরীক্ষা
9-10-biology_secondary-6-76,6,অন্যকে রক্তদান,কাজ,একটি মহৎ কাজ
9-10-biology_secondary-6-76,6,সুস্থ মানুষের দেহ,পরিমাণ,৪৫০ মিলি রক্তু
9-10-biology_secondary-6-76,6,সুস্থ মানুষের দেহ,পরিমাণ,প্রতি সেকেন্ডে 20 লক্ষ লোহিত রক্তকোষ
9-10-biology_secondary-6-78,6,হৃৎপিণ্ড,অবস্থান,বক্ষ গহ্বরের বাম দিকে দুই ফুসফুসের মাঝখানে ত্রিকোণাকার ফাঁপা অঙ্গ
9-10-biology_secondary-6-78,6,হৃৎপিণ্ড,কাজ,হৃৎপেশি দিয়ে গঠিত
9-10-biology_secondary-6-78,6,হৃৎপিণ্ড,অংশ,হৃৎপেশি
9-10-biology_secondary-6-78,6,হৃৎপিণ্ড,অংশ,পাতলা পর্দা দিয়ে আবৃত
9-10-biology_secondary-6-78,6,হৃৎপিণ্ড-প্রাচীর,অংশ,তিনটি স্তর
9-10-biology_secondary-6-79,6,বহিঃম্তর,অবস্থান,গঠিত
9-10-biology_secondary-6-79,6,বহিঃম্তর,অবস্থান,চর্বি থাকে
9-10-biology_secondary-6-79,6,বহিঃম্তর,অবস্থান,আবরণী টিস্যু দিয়ে আবৃত
9-10-biology_secondary-6-79,6,মধ্যস্তর,অবস্থান,বহিঃস্তর এবং অন্তঃস্তরের মাঝখানে
9-10-biology_secondary-6-79,6,মধ্যস্তর,কাজ,দৃঢ় অনৈচ্ছিক পেশি দিয়ে গঠিত
9-10-biology_secondary-6-80,6,অন্তঃম্তর,অংশ,সবচেয়ে ভিতরের স্তর
9-10-biology_secondary-6-80,6,অন্তঃম্তর,কারণ,হৃৎপিণ্ডের প্রকোষ্ঠগুলো অন্তঃস্তর দিয়ে আবৃত এই স্তরটি হৃৎপিণ্ডের কপাটিকাগুলোকেও আবৃত করে রাখে
9-10-biology_secondary-6-80,6,হৃৎপিণ্ডের ভিতরের স্তর,কারণ,ফাঁপা এবং বাম অলিন্দ বলে এবং নিচের প্রকোষ্ঠ দুটিকে ডান এবং বাম নিলয় বলে
9-10-biology_secondary-6-80,6,অলিন্দ,কারণ,তুলনামূলকভাবে পাতলা
9-10-biology_secondary-6-80,6,নিলয়,কারণ,পুরু
9-10-biology_secondary-6-80,6,অলিন্দ,কারণ,আন্তঃঅলিন্দ পর্দা দিয়ে পরস্পর পৃথক
9-10-biology_secondary-6-80,6,নিলয়,কারণ,আন্তঃনিলয় পর্দা দিয়ে পরস্পর পৃথক
9-10-biology_secondary-6-83,6,হৃৎপিণ্ড,কাজ,সারা দেহে রক্ত সঞ্চালন
9-10-biology_secondary-6-83,6,হৃৎপিণ্ড,কারণ,সংকোচন এবং প্রসারণ
9-10-biology_secondary-6-83,6,হৃৎপিণ্ডের সংকোচন,কাজ,সিস্টোল
9-10-biology_secondary-6-83,6,হৃৎপিণ্ডের প্রসারণ,কাজ,ডায়াস্টোল
9-10-biology_secondary-6-83,6,হৃৎপিণ্ডের সিস্টোল-ডায়াস্টোল,কাজ,হৃৎস্পন্দন
9-10-biology_secondary-6-85,6,নিলয়,অবস্থান,পেশি প্রসারিত
9-10-biology_secondary-6-85,6,ট্রাইকাসপিড,কারণ,ডান অলিন্দ-নিলয়ের ছিদ্রপথ ভালভ খুলে যাওয়া
9-10-biology_secondary-6-85,6,রক্ত,কাজ,ডান অলিন্দ থেকে ডান নিলয়ে প্রবেশ
9-10-biology_secondary-6-85,6,বাইকাসপিড,কারণ,বাম অলিন্দ এবং বাম নিলয়ের ছিদ্রপথ ভালভ খুলে যাওয়া
9-10-biology_secondary-6-85,6,রক্ত,কাজ,বাম অলিন্দ থেকে বাম নিলয়ে প্রবেশ
9-10-biology_secondary-6-85,6,ছিদ্র,কারণ,কপাটিকা দিয়ে বন্ধ হয়ে যাওয়া
9-10-biology_secondary-6-87,6,হৃৎপিণ্ড,কাজ,রক্ত সঞ্চালন
9-10-biology_secondary-6-87,6,ভ্বৎপিণ্ড,অংশ,রক্ত সঞ্চালন তন্ত্রের প্রধান অঙ্গ
9-10-biology_secondary-6-87,6,হৃৎপিণ্ডের প্রকোষ্ঠগুলো,অবস্থান,সম্পূর্ণ বিভক্ত
9-10-biology_secondary-6-88,6,রক্তনালি,কাজ,রক্ত প্রবাহিত বা সঞ্চালিত করা
9-10-biology_secondary-6-88,6,রক্তবাহিকা,প্রকার,রক্তনালি
9-10-biology_secondary-6-88,6,রক্তবাহিকা,কাজ,হৃৎপিণ্ড থেকে দেহের বিভিন্ন অংশে রক্ত বাহিত করা এবং দেহের বিভিন্ন অংশ থেকে পুনরায় হৃৎপিণ্ডে ফিরে আসাকরোনা
9-10-biology_secondary-6-88,6,রক্তবাহিকা,কারণ,"গঠন, আকৃতি এবং কাজের ভিত্তিতে"
9-10-biology_secondary-6-88,6,রক্তবাহিকা,প্রকার,"ধমনি, শিরা এবং কৈশিক জালিকা"
9-10-biology_secondary-6-89,6,ধমনি,কারণ,সাধারণত উচ্চমাত্রায় অক্সিজেনসমৃদ্ধ রক্ত হৃৎপিণ্ড থেকে সারাদেহে বাহিত হয়
9-10-biology_secondary-6-89,6,ধমনি,প্রকার,ফুসফুসীয় ধমনি
9-10-biology_secondary-6-89,6,ধমনি,কারণ,হৃৎপিন্ড থেকে উচ্চমাত্রায় কার্বন ডাই-অক্সাইডযুক্ত রক্ত ফুসফুসে পৌঁছে দেয়
9-10-biology_secondary-6-9,6,জাইলেম ভেসেল বা ফ্লোয়েমের সিভনল,কারণ,বন্ধ হয়ে গেলে উদ্ভিদের মৃত্যু অবধারিত
9-10-biology_secondary-6-90,6,টিউনিকা এক্সটার্না,অংশ,তন্তুময় যোজক টিস্যু
9-10-biology_secondary-6-90,6,টিউনিকা মিডিয়া,অংশ,বৃত্তাকার অনৈচ্ছিক পেশি
9-10-biology_secondary-6-90,6,টিউনিকা ইন্টারনা,অংশ,সরল আবরণী টিস্যু
9-10-biology_secondary-6-91,6,ধমনি,কারণ,ধমনিগাত্র সংকোচিত বা প্রসারিত হয়
9-10-biology_secondary-6-91,6,ধমনির ভিতর,কারণ,"ধমনিগাত্রের সংকোচন, প্রসারণ এবং স্থিতিস্থাপকতা"
9-10-biology_secondary-6-91,6,নাড়িস্পন্দন,কারণ,"ধমনির ভিতর রক্তপ্রবাহ, ধমনিগাত্রের সংকোচন, প্রসারণ এবং স্থিতিস্থাপকতা"
9-10-biology_secondary-6-93,6,শিরা,অবস্থান,"সূক্ষ্র শিরা, উপশিরা, অতঃপর শিরা এবং মহাশিরায়"
9-10-biology_secondary-6-93,6,শিরা,কাজ,হৃৎপিণ্ডে ফিরে আসে
9-10-biology_secondary-6-93,6,ফুসফুসীয় শিরা,কাজ,অক্সিজেন সমৃদ্ধ রক্ত ফুসফুস থেকে হৃৎপিণ্ডে পৌঁছে দেয়
9-10-biology_secondary-6-95,6,কৈশিক জালিকা,অবস্থান,চুলের মতো অতি সৃক্ষন রক্তনালি
9-10-biology_secondary-6-95,6,কৈশিক জালিকা,কাজ,ধমনি শাখা-প্রশাখায় বিভক্তু হয়ে ক্রমে ক্রমে সূক্মতর কৈশিক নালিতে পরিণত হয়
9-10-biology_secondary-6-95,6,কৈশিক জালিকা,কাজ,প্রত্যেকটি কোষকে পরিবেষ্টন করে রাখে
9-10-biology_secondary-6-95,6,কৈশিক জালিকা,কারণ,ধমনি শাখা-প্রশাখায় বিভক্তু হয়
9-10-biology_secondary-6-95,6,কৈশিক জালিকা,লক্ষণ,পাতলা প্রাচীর
9-10-biology_secondary-6-98,6,স্বাভাবিক সিস্টোলিক চাপ,পরিমাণ,১২০ মিলিমিটার পারদের নিচে
9-10-biology_secondary-6-98,6,স্বাভাবিক ডায়াস্টোলিক চাপ,পরিমাণ,৮০ মিলিমিটার পারদের নিচে
9-10-biology_secondary-6-99,6,হাতের কক্জিতে রেট,পরিমাণ,60-100
9-10-biology_secondary-6-99,6,হাতের কক্জিতে হালকা,কাজ,চাপ দিয়ে ধরে পালস রেট বের করা
9-10-biology_secondary-6-99,6,বিপি যন্ত্র,কাজ,রক্তচাপ মাপা
9-10-biology_secondary-6-99,6,বিপি যন্ত্র,অংশ,ডায়াস্টোলিক ও সিস্টোলিক চাপ দেখে রক্তচাপ নির্ণয়
9-10-biology_secondary-7-10,7,শ্বসনতন্ত্র,অংশ,নাসারস্ব ও নাসাপথ
9-10-biology_secondary-7-10,7,শ্বসনতন্ত্র,অংশ,গলনালি বা গলবিল
9-10-biology_secondary-7-10,7,শ্বসনতন্ত্র,অংশ,স্বরযন্দ্র
9-10-biology_secondary-7-10,7,শ্বসনতন্ত্র,অংশ,শ্বাসনালি বা ট্রাকিয়া
9-10-biology_secondary-7-10,7,শ্বসনতন্ত্র,অংশ,বায়ুনালি বা ব্রংকাস
9-10-biology_secondary-7-10,7,শ্বসনতন্ত্র,অংশ,ফুসফুস
9-10-biology_secondary-7-10,7,শ্বসনতন্ত্র,অংশ,মধ্যচ্ছদা
9-10-biology_secondary-7-11,7,নাসিকা,অবস্থান,মুখগহ্বরের উপরে
9-10-biology_secondary-7-11,7,নাসিকা,কাজ,গন্ধ পাওয়া
9-10-biology_secondary-7-11,7,নাসিকা,কাজ,বাতাসকে ফুসফুসের গ্রহণের উপযোগী করা
9-10-biology_secondary-7-12,7,নাসাপথ,অবস্থান,লোমাবৃত এবং গ্লেষ্মা প্রস্তুতকারী একটি পাতলা পর্দা দিয়ে আবৃত
9-10-biology_secondary-7-12,7,নাসাপথ,অংশ,সামনের অংশ
9-10-biology_secondary-7-12,7,নাসাপথ,অংশ,পিছনের অংশ
9-10-biology_secondary-7-12,7,নাসাপথ,কাজ,"ধূলিকণা, রোগজীবাণু এবং আবর্জনা থাকলে তা আটকে যায়"
9-10-biology_secondary-7-12,7,নাসাপথ,কাজ,বায়ু ফুসফুসে প্রবেশ করার পূর্বে কিছু পরিমাণে নির্মল হয়ে যায়
9-10-biology_secondary-7-12,7,নাসাপথ,কাজ,শ্বসনের জন্য গৃহীত বায়ু নাসাপথ দিয়ে যাওয়ার সময় কিছুটা উষ্ণ এবং আর্দ্র হয়
9-10-biology_secondary-7-13,7,গলবিল,অবস্থান,মুখ হাঁ করলে মুখগহ্বরের পিছনে
9-10-biology_secondary-7-13,7,গলবিল,অবস্থান,নাসাপথের পিছনের অংশ থেকে স্বরযন্ত্রের উপরিভাগ পর্যন্ত বিস্তৃত
9-10-biology_secondary-7-13,7,গলবিল,অংশ,ছোট জিহ্বার মতো অংশ
9-10-biology_secondary-7-14,7,নাসাপথের পশ্চাৎপথ,কাজ,খাদ্য এবং পানীয় গলাধঃকরণের সময় বন্ধ করা
9-10-biology_secondary-7-15,7,গলবিল,অবস্থান,গলার নিচে এবং শ্বাসনালির উপরে
9-10-biology_secondary-7-15,7,পেশি,অংশ,স্বরযন্ত্রের দুই ধারে
9-10-biology_secondary-7-15,7,ঘোমটা,কারণ,পেশি
9-10-biology_secondary-7-15,7,ঘোমটা,কাজ,জিহ্বা ঢাকনা
9-10-biology_secondary-7-15,7,ঘোমটা,পরিমাণ,০০১০
9-10-biology_secondary-7-15,7,উপজিহ্বা,কারণ,ঘোমটা
9-10-biology_secondary-7-15,7,জিহ্বা,অংশ,স্বরযন্ত্রের উপরে
9-10-biology_secondary-7-15,7,ঢাকনা,কারণ,জিহ্বা
9-10-biology_secondary-7-15,7,বাতাস,কাজ,শ্বাস-প্রশ্বাস নেওয়ার সময় খোলা থাকে
9-10-biology_secondary-7-15,7,বাতাস,পরিমাণ,ফুসফুসে চিত্র ৭.০৩: নাসাপথ ও গলবিল
9-10-biology_secondary-7-16,7,ফাঁপা নল,অবস্থান,খাদ্যনালির সামনে
9-10-biology_secondary-7-16,7,ফাঁপা নল,অংশ,কিছু দূর নালিটি
9-10-biology_secondary-7-16,7,ফাঁপা নল,অংশ,দুটি বায়ুনল
9-10-biology_secondary-7-16,7,ফাঁপা নল,কারণ,অসম্পূর্ণ বলায়াকার তরুণাস্থি ও পেশি
9-10-biology_secondary-7-16,7,ফাঁপা নল,কারণ,ঝিল্লি দিয়ে আবৃত
9-10-biology_secondary-7-16,7,ফাঁপা নল,কারণ,সূক্ষ্ম লোমযুক্ত কোষ থাকে
